listing_id,url,title,make,model,year,price_pkr,mileage_km,fuel_type,transmission,engine_cc,city,assembly,registered_in,seller_type,car_age,mileage_per_year,price_per_cc,is_imported,listing_province,registered_province,registered_matches_listing
11868511.0,https://www.pakwheels.com/used-cars/suzuki-alto-2026-for-sale-in-lahore-11868511,Suzuki Alto 2026 for sale in Lahore,Suzuki,Alto,2026,3400000.0,13000.0,Petrol,Automatic,660.0,Lahore,Local,Lahore,Dealer,0,13000.0,5151.515151515152,0.0,Punjab,Punjab,True
11868508.0,https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2021-for-sale-in-islamabad-11868508,Toyota Yaris Sedan 2021 for sale in Islamabad,Toyota,Yaris Sedan,2021,4200000.0,55000.0,Petrol,Manual,1300.0,Islamabad,Local,Islamabad,Dealer,5,11000.0,3230.769230769231,0.0,Islamabad,Islamabad,True
11868387.0,https://www.pakwheels.com/used-cars/daihatsu-cuore-2004-for-sale-in-lahore-11868387,Daihatsu Cuore 2004 for sale in Lahore,Daihatsu,Cuore,2004,970000.0,100000.0,Petrol,Automatic,660.0,Lahore,Local,Punjab,Dealer,22,4545.454545454545,1469.6969696969697,0.0,Punjab,Punjab,True
11868506.0,https://www.pakwheels.com/used-cars/suzuki-cultus-2013-for-sale-in-rawalpindi-11868506,Suzuki Cultus 2013 for sale in Rawalpindi,Suzuki,Cultus,2013,1650000.0,90000.0,Petrol,Manual,1000.0,Rawalpindi,Local,Islamabad,Dealer,13,6923.076923076923,1650.0,0.0,Punjab,Islamabad,False
11868505.0,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-abbottabad-11868505,Toyota Corolla 2016 for sale in Abbottabad,Toyota,Corolla,2016,3415000.0,100000.0,Petrol,Manual,1300.0,Abbottabad,Local,Islamabad,Dealer,10,10000.0,2626.923076923077,0.0,KPK,Islamabad,False
11777406.0,https://www.pakwheels.com/used-cars/suzuki-swift-2022-for-sale-in-karachi-11777406,Suzuki Swift 2022 for sale in Karachi,Suzuki,Swift,2022,3990000.0,11926.0,Petrol,Automatic,1200.0,Karachi,Local,Sindh,Dealer,4,2981.5,3325.0,0.0,Sindh,Sindh,True
11796541.0,https://www.pakwheels.com/used-cars/toyota-sienta-2015-for-sale-in-karachi-11796541,Toyota Sienta 2015 for sale in Karachi,Toyota,Sienta,2015,4650000.0,65000.0,Hybrid,Automatic,1500.0,Karachi,Imported,Karachi,Dealer,11,5909.090909090909,3100.0,1.0,Sindh,Sindh,True
11852455.0,https://www.pakwheels.com/used-cars/mazda-carol-2023-for-sale-in-peshawar-11852455,Mazda Carol 2023 for sale in Peshawar,Mazda,Carol,2023,3650000.0,16000.0,Petrol,Automatic,660.0,Peshawar,Imported,Punjab,Dealer,3,5333.333333333333,5530.30303030303,1.0,KPK,Punjab,False
11867096.0,https://www.pakwheels.com/used-cars/daihatsu-hijet-2011-for-sale-in-rawalpindi-11867096,Daihatsu Hijet 2011 for sale in Rawalpindi,Daihatsu,Hijet,2011,1590000.0,135000.0,Petrol,Automatic,660.0,Rawalpindi,Imported,Punjab,Dealer,15,9000.0,2409.090909090909,1.0,Punjab,Punjab,True
11867079.0,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-11867079,Suzuki Mehran 2012 for sale in Islamabad,Suzuki,Mehran,2012,1050000.0,74000.0,Petrol,Manual,796.0,Islamabad,Local,Islamabad,Dealer,14,5285.714285714285,1319.0954773869346,0.0,Islamabad,Islamabad,True
11867080.0,https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2026-for-sale-in-lahore-11867080,Toyota Yaris Sedan 2026 for sale in Lahore,Toyota,Yaris Sedan,2026,5080000.0,33.0,Petrol,Automatic,1300.0,Lahore,Local,Un-Registered,Dealer,0,33.0,3907.6923076923076,0.0,Punjab,Other,
11790679.0,https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-lahore-11790679,Honda Vezel 2015 for sale in Lahore,Honda,Vezel,2015,4175000.0,111098.0,Hybrid,Automatic,1500.0,Lahore,Imported,Sindh,Dealer,11,10099.818181818182,2783.3333333333335,1.0,Punjab,Sindh,False
11867077.0,https://www.pakwheels.com/used-cars/nissan-dayz-2022-for-sale-in-lahore-11867077,Nissan Dayz 2022 for sale in Lahore,Nissan,Dayz,2022,3750000.0,7300.0,Petrol,Automatic,660.0,Lahore,Imported,Punjab,Dealer,4,1825.0,5681.818181818182,1.0,Punjab,Punjab,True
11868503.0,https://www.pakwheels.com/used-cars/haval-h6-2023-for-sale-in-multan-11868503,Haval H6 2023 for sale in Multan,Haval,H6,2023,8200000.0,81000.0,Petrol,Automatic,2000.0,Multan,Local,Islamabad,Dealer,3,27000.0,4100.0,0.0,Punjab,Islamabad,False
11868502.0,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-rawalpindi-11868502,Toyota Corolla 2024 for sale in Rawalpindi,Toyota,Corolla,2024,6950000.0,12000.0,Petrol,Automatic,1600.0,Rawalpindi,Local,Punjab,Dealer,2,6000.0,4343.75,0.0,Punjab,Punjab,True
11868501.0,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-wah-cantt-11868501,Suzuki Mehran 2017 for sale in Wah Cantt,Suzuki,Mehran,2017,1220000.0,95000.0,Petrol,Manual,796.0,Wah Cantt,Local,Abbottabad,Dealer,9,10555.555555555555,1532.6633165829146,0.0,Punjab,KPK,False
11868499.0,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2003-for-sale-in-islamabad-11868499,Toyota Land Cruiser 2003 for sale in Islamabad,Toyota,Land Cruiser,2003,12500000.0,151299.0,Petrol,Automatic,4700.0,Islamabad,Imported,Islamabad,Dealer,23,6578.217391304348,2659.574468085106,1.0,Islamabad,Islamabad,True
11868498.0,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2018-for-sale-in-haroonabad-11868498,Suzuki Wagon R 2018 for sale in Haroonabad,Suzuki,Wagon R,2018,2500000.0,105500.0,Petrol,Manual,1000.0,Haroonabad,Local,Lahore,Dealer,8,13187.5,2500.0,0.0,Other,Punjab,False
11868497.0,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-faisalabad-11868497,Toyota Corolla 2016 for sale in Faisalabad,Toyota,Corolla,2016,3790000.0,103253.0,Petrol,Manual,1300.0,Faisalabad,Local,Lahore,Dealer,10,10325.3,2915.3846153846152,0.0,Punjab,Punjab,True
11868494.0,https://www.pakwheels.com/used-cars/suzuki-swift-2013-for-sale-in-multan-11868494,Suzuki Swift 2013 for sale in Multan,Suzuki,Swift,2013,2250000.0,159672.0,Petrol,Manual,1300.0,Multan,Local,Islamabad,Dealer,13,12282.461538461539,1730.7692307692307,0.0,Punjab,Islamabad,False
11868492.0,https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-karachi-11868492,Honda Vezel 2015 for sale in Karachi,Honda,Vezel,2015,4500000.0,16500.0,Petrol,Automatic,1500.0,Karachi,Imported,Karachi,Dealer,11,1500.0,3000.0,1.0,Sindh,Sindh,True
11868485.0,https://www.pakwheels.com/used-cars/toyota-hilux-2022-for-sale-in-jalalpur-jattan-11868485,Toyota Hilux 2022 for sale in Jalalpur Jattan,Toyota,Hilux,2022,12975000.0,65000.0,Diesel,Automatic,2800.0,Jalalpur Jattan,Imported,Punjab,Dealer,4,16250.0,4633.928571428572,1.0,Other,Punjab,False
11868491.0,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-karachi-11868491,Suzuki Alto 2023 for sale in Karachi,Suzuki,Alto,2023,2970000.0,23800.0,Petrol,Automatic,660.0,Karachi,Local,Sindh,Dealer,3,7933.333333333333,4500.0,0.0,Sindh,Sindh,True
11868490.0,https://www.pakwheels.com/used-cars/suzuki-every-2011-for-sale-in-jhelum-11868490,Suzuki Every 2011 for sale in Jhelum,Suzuki,Every,2011,1700000.0,270000.0,Petrol,Manual,660.0,Jhelum,Imported,Islamabad,Dealer,15,18000.0,2575.757575757576,1.0,Punjab,Islamabad,False
11868489.0,https://www.pakwheels.com/used-cars/daihatsu-hijet-2019-for-sale-in-karachi-11868489,Daihatsu Hijet 2019 for sale in Karachi,Daihatsu,Hijet,2019,2600000.0,140000.0,Petrol,Automatic,700.0,Karachi,Imported,Karachi,Dealer,7,20000.0,3714.285714285714,1.0,Sindh,Sindh,True
11868480.0,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-11868480,Toyota Corolla 2019 for sale in Lahore,Toyota,Corolla,2019,4750000.0,130000.0,Petrol,Automatic,1600.0,Lahore,Local,Lahore,Dealer,7,18571.428571428572,2968.75,0.0,Punjab,Punjab,True
11868484.0,https://www.pakwheels.com/used-cars/daihatsu-cuore-2008-for-sale-in-islamabad-11868484,Daihatsu Cuore 2008 for sale in Islamabad,Daihatsu,Cuore,2008,930000.0,10000.0,Petrol,Manual,800.0,Islamabad,Local,Sindh,Dealer,18,555.5555555555555,1162.5,0.0,Islamabad,Sindh,False
11868483.0,https://www.pakwheels.com/used-cars/suzuki-alto-2003-for-sale-in-karachi-11868483,Suzuki Alto 2003 for sale in Karachi,Suzuki,Alto,2003,630000.0,145000.0,Petrol,Manual,1000.0,Karachi,Local,Karachi,Dealer,23,6304.347826086957,630.0,0.0,Sindh,Sindh,True
11845705.0,https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2020-for-sale-in-multan-11845705,Toyota Yaris Sedan 2020 for sale in Multan,Toyota,Yaris Sedan,2020,4150000.0,55955.0,Petrol,Manual,1300.0,Multan,Local,Punjab,Dealer,6,9325.833333333334,3192.3076923076924,0.0,Punjab,Punjab,True
11867045.0,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-lahore-11867045,Honda Civic 2015 for sale in Lahore,Honda,Civic,2015,3075000.0,95000.0,Petrol,Manual,1800.0,Lahore,Local,Punjab,Dealer,11,8636.363636363636,1708.3333333333333,0.0,Punjab,Punjab,True
11867061.0,https://www.pakwheels.com/used-cars/toyota-fortuner-2021-for-sale-in-karachi-11867061,Toyota Fortuner 2021 for sale in Karachi,Toyota,Fortuner,2021,14100000.0,47000.0,Diesel,Automatic,2800.0,Karachi,Local,Karachi,Dealer,5,9400.0,5035.714285714285,0.0,Sindh,Sindh,True
11831665.0,https://www.pakwheels.com/used-cars/toyota-vitz-2005-for-sale-in-rawalpindi-11831665,Toyota Vitz 2005 for sale in Rawalpindi,Toyota,Vitz,2005,2050000.0,180000.0,Petrol,Automatic,1000.0,Rawalpindi,Imported,Punjab,Dealer,21,8571.42857142857,2050.0,1.0,Punjab,Punjab,True
11832021.0,https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-rawalpindi-11832021,Toyota Corolla 2003 for sale in Rawalpindi,Toyota,Corolla,2003,1800000.0,200000.0,Petrol,Automatic,1800.0,Rawalpindi,Local,Punjab,Dealer,23,8695.652173913044,1000.0,0.0,Punjab,Punjab,True
11866940.0,https://www.pakwheels.com/used-cars/suzuki-fronx-2026-for-sale-in-karachi-11866940,Suzuki Fronx 2026 for sale in Karachi,Suzuki,Fronx,2026,6970000.0,159.0,Hybrid,Automatic,1500.0,Karachi,Local,Un-Registered,Dealer,0,159.0,4646.666666666667,0.0,Sindh,Other,
11476220.0,https://www.pakwheels.com/used-cars/kia-sportage-2021-for-sale-in-karachi-11476220,KIA Sportage 2021 for sale in Karachi,KIA,Sportage,2021,6475000.0,55000.0,Petrol,Automatic,2000.0,Karachi,Local,Karachi,Dealer,5,11000.0,3237.5,0.0,Sindh,Sindh,True
11865003.0,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-lahore-11865003,Honda Civic 2015 for sale in Lahore,Honda,Civic,2015,3750000.0,148000.0,Petrol,Automatic,1800.0,Lahore,Local,Lahore,Dealer,11,13454.545454545454,2083.3333333333335,0.0,Punjab,Punjab,True
11845668.0,https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2021-for-sale-in-faisalabad-11845668,Toyota Yaris Sedan 2021 for sale in Faisalabad,Toyota,Yaris Sedan,2021,4400000.0,65679.0,Petrol,Automatic,1500.0,Faisalabad,Local,Punjab,Dealer,5,13135.8,2933.3333333333335,0.0,Punjab,Punjab,True
11868481.0,https://www.pakwheels.com/used-cars/honda-vezel-2016-for-sale-in-sialkot-11868481,Honda Vezel 2016 for sale in Sialkot,Honda,Vezel,2016,5200000.0,165400.0,Hybrid,Automatic,1500.0,Sialkot,Imported,Islamabad,Dealer,10,16540.0,3466.6666666666665,1.0,Punjab,Islamabad,False
11868478.0,https://www.pakwheels.com/used-cars/suzuki-alto-2008-for-sale-in-lahore-11868478,Suzuki Alto 2008 for sale in Lahore,Suzuki,Alto,2008,1000000.0,100000.0,Petrol,Manual,1000.0,Lahore,Imported,Lahore,Dealer,18,5555.555555555556,1000.0,1.0,Punjab,Punjab,True
11868477.0,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-hyderabad-11868477,Honda City 2022 for sale in Hyderabad,Honda,City,2022,4750000.0,48230.0,Petrol,Automatic,1500.0,Hyderabad,Local,Sindh,Dealer,4,12057.5,3166.6666666666665,0.0,Sindh,Sindh,True
11868470.0,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-11868470,Suzuki Mehran 2015 for sale in Islamabad,Suzuki,Mehran,2015,1200000.0,100000.0,Petrol,Manual,796.0,Islamabad,Local,Sindh,Dealer,11,9090.90909090909,1507.537688442211,0.0,Islamabad,Sindh,False
11868476.0,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-karachi-11868476,Toyota Corolla 2010 for sale in Karachi,Toyota,Corolla,2010,2280000.0,130000.0,Petrol,Manual,1300.0,Karachi,Local,Karachi,Dealer,16,8125.0,1753.8461538461538,0.0,Sindh,Sindh,True
11868475.0,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-11868475,Honda Civic 2018 for sale in Lahore,Honda,Civic,2018,4950000.0,73000.0,Petrol,Automatic,1800.0,Lahore,Local,Punjab,Dealer,8,9125.0,2750.0,0.0,Punjab,Punjab,True
11868474.0,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-chichawatni-11868474,Toyota Corolla 2011 for sale in Chichawatni,Toyota,Corolla,2011,2450000.0,100000.0,Petrol,Manual,1300.0,Chichawatni,Imported,Sindh,Dealer,15,6666.666666666667,1884.6153846153845,1.0,Other,Sindh,False
11868468.0,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-gujranwala-11868468,Honda Civic 2018 for sale in Gujranwala,Honda,Civic,2018,5080000.0,83449.0,Petrol,Automatic,1800.0,Gujranwala,Local,Punjab,Dealer,8,10431.125,2822.222222222222,0.0,Punjab,Punjab,True
11866681.0,https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-islamabad-11866681,Toyota Corolla 2004 for sale in Islamabad,Toyota,Corolla,2004,2950000.0,150000.0,Petrol,Automatic,1500.0,Islamabad,Imported,Islamabad,Dealer,22,6818.181818181818,1966.6666666666667,1.0,Islamabad,Islamabad,True
11868167.0,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-11868167,Toyota Corolla 2015 for sale in Lahore,Toyota,Corolla,2015,4400000.0,140000.0,Petrol,Automatic,1600.0,Lahore,Local,Punjab,Dealer,11,12727.272727272728,2750.0,0.0,Punjab,Punjab,True
11755571.0,https://www.pakwheels.com/used-cars/honda-civic-2023-for-sale-in-lahore-11755571,Honda Civic 2023 for sale in Lahore,Honda,Civic,2023,8350000.0,21227.0,Petrol,Automatic,1500.0,Lahore,Local,Punjab,Dealer,3,7075.666666666667,5566.666666666667,0.0,Punjab,Punjab,True
11867023.0,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-islamabad-11867023,Suzuki Mehran 2019 for sale in Islamabad,Suzuki,Mehran,2019,1650000.0,40000.0,Petrol,Manual,796.0,Islamabad,Local,Islamabad,Dealer,7,5714.285714285715,2072.8643216080404,0.0,Islamabad,Islamabad,True
11705363.0,https://www.pakwheels.com/used-cars/nissan-note-2007-for-sale-in-lahore-11705363,Nissan Note 2007 for sale in Lahore,Nissan,Note,2007,1800000.0,200376.0,Petrol,Automatic,1500.0,Lahore,Imported,Punjab,Dealer,19,10546.105263157895,1200.0,1.0,Punjab,Punjab,True
11686391.0,https://www.pakwheels.com/used-cars/dfsk-glory-580-2022-for-sale-in-faisalabad-11686391,DFSK Glory 580 2022 for sale in Faisalabad,DFSK,Glory 580,2022,4450000.0,56580.0,Petrol,Automatic,1500.0,Faisalabad,Local,Islamabad,Dealer,4,14145.0,2966.6666666666665,0.0,Punjab,Islamabad,False
11681470.0,https://www.pakwheels.com/used-cars/kia-picanto-2023-for-sale-in-karachi-11681470,KIA Picanto 2023 for sale in Karachi,KIA,Picanto,2023,3275000.0,16515.0,Petrol,Automatic,1000.0,Karachi,Local,Sindh,Dealer,3,5505.0,3275.0,0.0,Sindh,Sindh,True
11667247.0,https://www.pakwheels.com/used-cars/hyundai-elantra-2022-for-sale-in-islamabad-11667247,Hyundai Elantra 2022 for sale in Islamabad,Hyundai,Elantra,2022,5375000.0,67346.0,Petrol,Automatic,1600.0,Islamabad,Local,Islamabad,Dealer,4,16836.5,3359.375,0.0,Islamabad,Islamabad,True
11634530.0,https://www.pakwheels.com/used-cars/hyundai-elantra-2022-for-sale-in-lahore-11634530,Hyundai Elantra 2022 for sale in Lahore,Hyundai,Elantra,2022,5925000.0,71633.0,Petrol,Automatic,2000.0,Lahore,Local,Islamabad,Dealer,4,17908.25,2962.5,0.0,Punjab,Islamabad,False
11629426.0,https://www.pakwheels.com/used-cars/daihatsu-tanto-2020-for-sale-in-lahore-11629426,Daihatsu Tanto 2020 for sale in Lahore,Daihatsu,Tanto,2020,3550000.0,80045.0,Petrol,Automatic,660.0,Lahore,Imported,Punjab,Dealer,6,13340.833333333334,5378.787878787879,1.0,Punjab,Punjab,True
11624222.0,https://www.pakwheels.com/used-cars/suzuki-cultus-2012-for-sale-in-karachi-11624222,Suzuki Cultus 2012 for sale in Karachi,Suzuki,Cultus,2012,1280000.0,71439.0,Petrol,Manual,1000.0,Karachi,Local,Karachi,Dealer,14,5102.785714285715,1280.0,0.0,Sindh,Sindh,True
11605572.0,https://www.pakwheels.com/used-cars/toyota-c-hr-2017-for-sale-in-lahore-11605572,Toyota C-HR 2017 for sale in Lahore,Toyota,C-HR,2017,6750000.0,155691.0,Hybrid,Automatic,1800.0,Lahore,Imported,Punjab,Dealer,9,17299.0,3750.0,1.0,Punjab,Punjab,True
11596978.0,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-peshawar-11596978,Honda Civic 2004 for sale in Peshawar,Honda,Civic,2004,1950000.0,227210.0,Petrol,Automatic,1600.0,Peshawar,Local,Punjab,Dealer,22,10327.727272727272,1218.75,0.0,KPK,Punjab,False
11868467.0,https://www.pakwheels.com/used-cars/changan-karvaan-2025-for-sale-in-faisalabad-11868467,Changan Karvaan 2025 for sale in Faisalabad,Changan,Karvaan,2025,3500000.0,11474.0,Petrol,Manual,1200.0,Faisalabad,Local,Punjab,Dealer,1,11474.0,2916.6666666666665,0.0,Punjab,Punjab,True
11868459.0,https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-mardan-11868459,Toyota Corolla 1994 for sale in Mardan,Toyota,Corolla,1994,2020000.0,203661.0,Petrol,Automatic,1500.0,Mardan,Local,Islamabad,Dealer,32,6364.40625,1346.6666666666667,0.0,KPK,Islamabad,False
11868462.0,https://www.pakwheels.com/used-cars/suzuki-cultus-2006-for-sale-in-karachi-11868462,Suzuki Cultus 2006 for sale in Karachi,Suzuki,Cultus,2006,830000.0,90000.0,Petrol,Manual,1000.0,Karachi,Local,Karachi,Dealer,20,4500.0,830.0,0.0,Sindh,Sindh,True
11868460.0,https://www.pakwheels.com/used-cars/daihatsu-mira-2021-for-sale-in-karachi-11868460,Daihatsu Mira 2021 for sale in Karachi,Daihatsu,Mira,2021,3800000.0,40000.0,Petrol,Automatic,660.0,Karachi,Imported,Karachi,Dealer,5,8000.0,5757.575757575758,1.0,Sindh,Sindh,True
11868458.0,https://www.pakwheels.com/used-cars/daihatsu-hijet-2024-for-sale-in-raiwind-11868458,Daihatsu Hijet 2024 for sale in Raiwind,Daihatsu,Hijet,2024,2380000.0,141041.0,Petrol,Automatic,660.0,Raiwind,Imported,Lahore,Dealer,2,70520.5,3606.060606060606,1.0,Other,Punjab,False
11742129.0,https://www.pakwheels.com/used-cars/toyota-vitz-2015-for-sale-in-hyderabad-11742129,Toyota Vitz 2015 for sale in Hyderabad,Toyota,Vitz,2015,3200000.0,142000.0,Petrol,Automatic,1000.0,Hyderabad,Imported,Sindh,Dealer,11,12909.09090909091,3200.0,1.0,Sindh,Sindh,True
11868455.0,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-lahore-11868455,Toyota Corolla 2012 for sale in Lahore,Toyota,Corolla,2012,3350000.0,150000.0,Petrol,Automatic,1600.0,Lahore,Local,Punjab,Dealer,14,10714.285714285714,2093.75,0.0,Punjab,Punjab,True
11868456.0,https://www.pakwheels.com/used-cars/honda-city-2001-for-sale-in-lahore-11868456,Honda City 2001 for sale in Lahore,Honda,City,2001,995000.0,200000.0,Petrol,Manual,1300.0,Lahore,Local,Sindh,Dealer,25,8000.0,765.3846153846154,0.0,Punjab,Sindh,False
11868453.0,https://www.pakwheels.com/used-cars/hyundai-santro-2004-for-sale-in-faisalabad-11868453,Hyundai Santro 2004 for sale in Faisalabad,Hyundai,Santro,2004,1050000.0,120000.0,Petrol,Manual,1000.0,Faisalabad,Local,Punjab,Dealer,22,5454.545454545455,1050.0,0.0,Punjab,Punjab,True
11868452.0,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-islamabad-11868452,Toyota Corolla 2006 for sale in Islamabad,Toyota,Corolla,2006,1980000.0,638800.0,Petrol,Manual,1300.0,Islamabad,Local,Punjab,Dealer,20,31940.0,1523.076923076923,0.0,Islamabad,Punjab,False
11868450.0,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-kotla-arab-ali-khan-11868450,Toyota Corolla 2008 for sale in Kotla arab ali khan,Toyota,Corolla,2008,2760000.0,185000.0,Petrol,Automatic,1800.0,Kotla arab ali khan,Local,Punjab,Dealer,18,10277.777777777777,1533.3333333333333,0.0,Other,Punjab,False
11868449.0,https://www.pakwheels.com/used-cars/daihatsu-hijet-2008-for-sale-in-islamabad-11868449,Daihatsu Hijet 2008 for sale in Islamabad,Daihatsu,Hijet,2008,1530000.0,200000.0,Petrol,Automatic,660.0,Islamabad,Local,Islamabad,Dealer,18,11111.111111111111,2318.181818181818,0.0,Islamabad,Islamabad,True
11594222.0,https://www.pakwheels.com/used-cars/kia-sportage-2020-for-sale-in-faisalabad-11594222,KIA Sportage 2020 for sale in Faisalabad,KIA,Sportage,2020,6200000.0,272159.0,Petrol,Automatic,2000.0,Faisalabad,Local,Islamabad,Dealer,6,45359.833333333336,3100.0,0.0,Punjab,Islamabad,False
11593865.0,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11593865,Toyota Corolla 2019 for sale in Karachi,Toyota,Corolla,2019,5250000.0,92348.0,Petrol,Automatic,1800.0,Karachi,Local,Karachi,Dealer,7,13192.57142857143,2916.6666666666665,0.0,Sindh,Sindh,True
11588392.0,https://www.pakwheels.com/used-cars/dfsk-glory-580-2021-for-sale-in-lahore-11588392,DFSK Glory 580 2021 for sale in Lahore,DFSK,Glory 580,2021,4800000.0,26604.0,Petrol,Automatic,1500.0,Lahore,Local,Islamabad,Dealer,5,5320.8,3200.0,0.0,Punjab,Islamabad,False
11552623.0,https://www.pakwheels.com/used-cars/jaecoo-j5-2026-for-sale-in-lahore-11552623,Jaecoo J5 2026 for sale in Lahore,Jaecoo,J5,2026,8300000.0,1257.0,Hybrid,Automatic,1500.0,Lahore,Local,Un-Registered,Dealer,0,1257.0,5533.333333333333,0.0,Punjab,Other,
11547895.0,https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-peshawar-11547895,Honda Civic 2024 for sale in Peshawar,Honda,Civic,2024,9050000.0,38905.0,Petrol,Automatic,1500.0,Peshawar,Local,Islamabad,Dealer,2,19452.5,6033.333333333333,0.0,KPK,Islamabad,False
11492308.0,https://www.pakwheels.com/used-cars/hyundai-elantra-2022-for-sale-in-karachi-11492308,Hyundai Elantra 2022 for sale in Karachi,Hyundai,Elantra,2022,5400000.0,72735.0,Petrol,Automatic,2000.0,Karachi,Local,Karachi,Dealer,4,18183.75,2700.0,0.0,Sindh,Sindh,True
11464054.0,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-11464054,Toyota Corolla 2016 for sale in Lahore,Toyota,Corolla,2016,4050000.0,152793.0,Petrol,Manual,1300.0,Lahore,Local,Lahore,Dealer,10,15279.3,3115.3846153846152,0.0,Punjab,Punjab,True
11472168.0,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-islamabad-11472168,Honda Civic 2021 for sale in Islamabad,Honda,Civic,2021,6650000.0,90486.0,Petrol,Automatic,1800.0,Islamabad,Local,Islamabad,Dealer,5,18097.2,3694.4444444444443,0.0,Islamabad,Islamabad,True
11438457.0,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-rawalpindi-11438457,Honda Civic 2019 for sale in Rawalpindi,Honda,Civic,2019,5550000.0,94239.0,Petrol,Automatic,1800.0,Rawalpindi,Local,Lahore,Dealer,7,13462.714285714286,3083.3333333333335,0.0,Punjab,Punjab,True
11366522.0,https://www.pakwheels.com/used-cars/hyundai-elantra-2024-for-sale-in-lahore-11366522,Hyundai Elantra 2024 for sale in Lahore,Hyundai,Elantra,2024,7100000.0,24446.0,Petrol,Automatic,2000.0,Lahore,Local,Islamabad,Dealer,2,12223.0,3550.0,0.0,Punjab,Islamabad,False
11821739.0,https://www.pakwheels.com/used-cars/toyota-passo-2022-for-sale-in-islamabad-11821739,Toyota Passo 2022 for sale in Islamabad,Toyota,Passo,2022,4400000.0,59313.0,Petrol,Automatic,1000.0,Islamabad,Imported,Islamabad,Dealer,4,14828.25,4400.0,1.0,Islamabad,Islamabad,True
11868447.0,https://www.pakwheels.com/used-cars/suzuki-swift-2016-for-sale-in-nawabshah-11868447,Suzuki Swift 2016 for sale in Nawabshah,Suzuki,Swift,2016,2575000.0,100456.0,Petrol,Manual,1300.0,Nawabshah,Local,Karachi,Dealer,10,10045.6,1980.7692307692307,0.0,Sindh,Sindh,True
11868439.0,https://www.pakwheels.com/used-cars/suzuki-mehran-1992-for-sale-in-haripur-11868439,Suzuki Mehran 1992 for sale in Haripur,Suzuki,Mehran,1992,515000.0,100000.0,Petrol,Manual,800.0,Haripur,Local,Punjab,Dealer,34,2941.176470588235,643.75,0.0,Other,Punjab,False
11868440.0,https://www.pakwheels.com/used-cars/toyota-vitz-1999-for-sale-in-karachi-11868440,Toyota Vitz 1999 for sale in Karachi,Toyota,Vitz,1999,1600000.0,142304.0,Petrol,Manual,1000.0,Karachi,Imported,Sindh,Dealer,27,5270.518518518518,1600.0,1.0,Sindh,Sindh,True
11866647.0,https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2006-for-sale-in-lahore-11866647,Mercedes Benz S Class 2006 for sale in Lahore,Mercedes Benz,S Class,2006,9800000.0,105000.0,Petrol,Automatic,5500.0,Lahore,Imported,Islamabad,Dealer,20,5250.0,1781.8181818181818,1.0,Punjab,Islamabad,False
